statefips,countyfips,state,county,pop10,pop11,pop12,pop13,pop14,pop15
37,135,North Carolina,Orange County,134043,134759,137662,139287,140160,141354
37,137,North Carolina,Pamlico County,13103,13291,13033,12894,12909,12781
37,139,North Carolina,Pasquotank County,40721,40376,40517,39739,39628,39829
37,141,North Carolina,Pender County,52350,53292,53872,54968,56086,57611
37,143,North Carolina,Perquimans County,13483,13461,13536,13590,13462,13440
37,145,North Carolina,Person County,39421,39520,39173,39232,39125,39259
37,147,North Carolina,Pitt County,168822,170782,172924,174339,175103,175842
37,149,North Carolina,Polk County,20450,20292,20249,20390,20337,20366
37,151,North Carolina,Randolph County,141929,141830,142268,142336,142617,142799
37,153,North Carolina,Richmond County,46626,46606,46350,46137,45700,45437
37,155,North Carolina,Robeson County,134381,135029,135362,135033,134732,134197
37,157,North Carolina,Rockingham County,93650,93219,92718,91986,91821,91758
37,159,North Carolina,Rowan County,138315,137995,137841,138180,138648,139142
37,161,North Carolina,Rutherford County,67746,67368,67203,66825,66537,66390
37,163,North Carolina,Sampson County,63515,63659,63901,64071,64010,63724
37,165,North Carolina,Scotland County,36081,36317,36139,35978,35715,35509
37,167,North Carolina,Stanly County,60553,60471,60496,60619,60629,60714
37,169,North Carolina,Stokes County,47335,47192,46761,46588,46415,46351
37,171,North Carolina,Surry County,73693,73608,73524,72993,72980,72743
37,173,North Carolina,Swain County,13997,13999,14088,14010,14286,14434
37,175,North Carolina,Transylvania County,33065,32798,32815,32827,32991,33211
37,177,North Carolina,Tyrrell County,4413,4338,4137,4099,4118,4070
37,179,North Carolina,Union County,202117,205060,208347,212623,218337,222742
37,181,North Carolina,Vance County,45302,45242,45053,44697,44587,44568
37,183,North Carolina,Wake County,906965,929334,952576,974717,999271,1024198
37,185,North Carolina,Warren County,20923,20927,20587,20445,20224,20155
37,187,North Carolina,Washington County,13163,12949,12717,12732,12558,12385
37,189,North Carolina,Watauga County,50981,51563,52050,52293,52388,52906
37,191,North Carolina,Wayne County,122892,124028,124516,124597,124502,124132
37,193,North Carolina,Wilkes County,69231,69195,69225,69007,68802,68502
37,195,North Carolina,Wilson County,81246,81430,81759,81607,81394,81714
37,197,North Carolina,Yadkin County,38436,38311,38115,38045,37798,37585
37,199,North Carolina,Yancey County,17796,17677,17615,17555,17586,17587
38,000,North Dakota,North Dakota,674530,685326,702265,723626,740040,756927
38,001,North Dakota,Adams County,2349,2304,2317,2367,2359,2359
38,003,North Dakota,Barnes County,11064,11108,11015,11147,11118,11099
38,005,North Dakota,Benson County,6675,6696,6768,6900,6854,6753
38,007,North Dakota,Billings County,771,839,917,894,910,936
38,009,North Dakota,Bottineau County,6426,6503,6582,6721,6649,6716
38,011,North Dakota,Bowman County,3143,3137,3210,3218,3244,3294
38,013,North Dakota,Burke County,1959,2049,2161,2286,2235,2308
38,015,North Dakota,Burleigh County,81729,83312,85815,88474,90521,92991
38,017,North Dakota,Cass County,150270,153115,157509,163089,167276,171512
38,019,North Dakota,Cavalier County,3982,3953,3942,3869,3858,3828
38,021,North Dakota,Dickey County,5285,5269,5249,5232,5123,5104
38,023,North Dakota,Divide County,2078,2141,2233,2315,2429,2450
38,025,North Dakota,Dunn County,3541,3752,3979,4170,4428,4646
38,027,North Dakota,Eddy County,2382,2351,2374,2393,2368,2365
38,029,North Dakota,Emmons County,3542,3524,3482,3481,3424,3402
38,031,North Dakota,Foster County,3344,3352,3391,3370,3362,3356
38,033,North Dakota,Golden Valley County,1683,1750,1803,1817,1828,1845
38,035,North Dakota,Grand Forks County,66984,66647,67709,69362,70262,70916
38,037,North Dakota,Grant County,2389,2355,2337,2372,2358,2388
38,039,North Dakota,Griggs County,2411,2372,2355,2291,2312,2314
38,041,North Dakota,Hettinger County,2475,2525,2555,2665,2656,2704
38,043,North Dakota,Kidder County,2439,2446,2435,2426,2424,2417
38,045,North Dakota,LaMoure County,4123,4115,4097,4118,4111,4125
38,047,North Dakota,Logan County,1999,1970,1936,1935,1950,1935
38,049,North Dakota,McHenry County,5397,5484,5779,5894,5955,5968
38,051,North Dakota,McIntosh County,2796,2763,2757,2751,2763,2759
38,053,North Dakota,McKenzie County,6399,7015,7969,9269,10995,12826
38,055,North Dakota,McLean County,8992,9081,9372,9472,9587,9744
38,057,North Dakota,Mercer County,8425,8435,8504,8609,8763,8853
38,059,North Dakota,Morton County,27577,27725,28042,29016,29833,30310
38,061,North Dakota,Mountrail County,7720,8105,8741,9338,9749,10331
38,063,North Dakota,Nelson County,3120,3066,3082,3075,3042,2968
38,065,North Dakota,Oliver County,1836,1847,1835,1867,1848,1846
38,067,North Dakota,Pembina County,7399,7383,7261,7164,7129,7091
38,069,North Dakota,Pierce County,4352,4379,4458,4440,4386,4312
38,071,North Dakota,Ramsey County,11450,11509,11559,11551,11583,11630
38,073,North Dakota,Ransom County,5429,5418,5474,5490,5437,5448
38,075,North Dakota,Renville County,2476,2494,2552,2615,2578,2571
38,077,North Dakota,Richland County,16330,16266,16217,16302,16396,16402
38,079,North Dakota,Rolette County,14003,14150,14365,14654,14673,14649
38,081,North Dakota,Sargent County,3804,3803,3894,3875,3922,3876
38,083,North Dakota,Sheridan County,1314,1313,1273,1317,1323,1310
38,085,North Dakota,Sioux County,4151,4253,4355,4455,4466,4370
38,087,North Dakota,Slope County,729,724,762,760,767,767
38,089,North Dakota,Stark County,24352,25165,26931,28399,30490,32154
38,091,North Dakota,Steele County,1976,2032,1995,1960,1953,1956
38,093,North Dakota,Stutsman County,21125,21000,20978,21124,21174,21103
38,095,North Dakota,Towner County,2235,2291,2319,2289,2298,2272
38,097,North Dakota,Traill County,8111,8048,8065,8196,8063,8014
38,099,North Dakota,Walsh County,11090,11030,11049,11092,10959,10897
38,101,North Dakota,Ward County,62113,64343,65534,67992,69536,71275
38,103,North Dakota,Wells County,4199,4218,4262,4187,4184,4168
38,105,North Dakota,Williams County,22587,24401,26710,29561,32129,35294
39,000,Ohio,Ohio,11540766,11545442,11551783,11572232,11596998,11613423
39,001,Ohio,Adams County,28557,28511,28354,28132,28124,28024
39,003,Ohio,Allen County,106405,105963,105329,105216,105048,104425
39,005,Ohio,Ashland County,53320,53285,53238,53122,53085,53213
39,007,Ohio,Ashtabula County,101400,101099,100268,99750,99138,98632
39,009,Ohio,Athens County,65223,65112,64641,64511,64722,65886
39,011,Ohio,Auglaize County,45934,45819,45875,45907,45890,45876
39,013,Ohio,Belmont County,70318,70065,69638,69527,69414,69154
39,015,Ohio,Brown County,44883,44675,44399,44243,44078,43839
39,017,Ohio,Butler County,369064,370199,370802,371387,373948,376353
39,019,Ohio,Carroll County,28825,28894,28583,28307,28209,27811
39,021,Ohio,Champaign County,40059,39873,39578,39451,39078,38987
39,023,Ohio,Clark County,138246,137760,137193,136740,136482,135959
39,025,Ohio,Clermont County,197705,198615,199242,200219,201375,201973
39,027,Ohio,Clinton County,41903,41915,41844,41902,41880,41917
39,029,Ohio,Columbiana County,107863,107265,106441,105827,105597,104806
39,031,Ohio,Coshocton County,36928,36919,36821,36745,36568,36569
39,033,Ohio,Crawford County,43769,43297,42827,42754,42439,42306
39,035,Ohio,Cuyahoga County,1278226,1269820,1265798,1263796,1260610,1255921
39,037,Ohio,Darke County,52962,52671,52498,52322,52215,52076
39,039,Ohio,Defiance County,39112,39036,38832,38573,38551,38352
39,041,Ohio,Delaware County,175146,178544,181127,185246,189237,193013
39,043,Ohio,Erie County,77034,76682,76464,76148,75860,75550
39,045,Ohio,Fairfield County,146385,147333,147490,148897,150432,151408
39,047,Ohio,Fayette County,29017,28898,28837,28743,28690,28679
39,049,Ohio,Franklin County,1166296,1180069,1197690,1215200,1234126,1251722
39,051,Ohio,Fulton County,42616,42481,42461,42355,42591,42537
39,053,Ohio,Gallia County,31085,30984,30823,30548,30326,30142
39,055,Ohio,Geauga County,93418,93374,93859,93935,94099,94102
39,057,Ohio,Greene County,161608,163620,164389,163865,164660,164427
39,059,Ohio,Guernsey County,40136,39857,39826,39608,39582,39258
39,061,Ohio,Hamilton County,802270,800642,802316,804083,806332,807598
39,063,Ohio,Hancock County,74680,75056,75597,75653,75263,75573
39,065,Ohio,Hardin County,32099,31821,31638,31750,31791,31682
39,067,Ohio,Harrison County,15849,15803,15710,15634,15567,15450
39,069,Ohio,Henry County,28115,28223,28073,28078,27887,27816
39,071,Ohio,Highland County,43598,43430,43023,43258,43115,43026
39,073,Ohio,Hocking County,29470,29475,29299,28607,28700,28491
39,075,Ohio,Holmes County,42470,42777,43094,43599,43801,43909
39,077,Ohio,Huron County,59578,59408,59262,58860,58685,58469
39,079,Ohio,Jackson County,33273,33149,32905,32834,32784,32596
39,081,Ohio,Jefferson County,69612,68882,68338,67993,67703,67347
39,083,Ohio,Knox County,61086,61307,60805,60834,61013,61061
39,085,Ohio,Lake County,230004,229775,229338,229605,229220,229245
39,087,Ohio,Lawrence County,62420,62380,62118,61928,61601,61109
39,089,Ohio,Licking County,166719,167241,167727,168521,169407,170570
39,091,Ohio,Logan County,45770,45616,45447,45462,45509,45386
39,093,Ohio,Lorain County,301471,301924,301652,302851,304187,305147
39,095,Ohio,Lucas County,441575,439620,437131,436249,434615,433689
39,097,Ohio,Madison County,43395,43060,42949,43238,43937,44094
39,099,Ohio,Mahoning County,238398,237323,235845,234384,233298,231900
39,101,Ohio,Marion County,66452,66543,66236,65908,65674,65355
39,103,Ohio,Medina County,172542,173456,173674,174667,175963,176395
39,105,Ohio,Meigs County,23733,23704,23605,23475,23326,23257
39,107,Ohio,Mercer County,40782,40809,40841,40772,40926,40968
39,109,Ohio,Miami County,102479,102846,103125,103421,103970,104224
39,111,Ohio,Monroe County,14579,14719,14574,14581,14453,14409
39,113,Ohio,Montgomery County,536216,534923,534782,534336,532515,532258
39,115,Ohio,Morgan County,15064,15088,14959,14947,14792,14777
39,117,Ohio,Morrow County,34815,34905,34968,34970,35064,35074
39,119,Ohio,Muskingum County,86207,86228,85873,85742,85946,86290
39,121,Ohio,Noble County,14634,14700,14578,14561,14377,14326
39,123,Ohio,Ottawa County,41392,41414,41339,41106,41072,40877
39,125,Ohio,Paulding County,19575,19400,19278,19176,18996,18976
39,127,Ohio,Perry County,36048,36233,36009,35987,35910,35985
39,129,Ohio,Pickaway County,55745,55997,56361,56435,56782,56998
39,131,Ohio,Pike County,28738,28628,28490,28368,28276,28217
39,133,Ohio,Portage County,161448,161899,161482,161593,162235,162275
39,135,Ohio,Preble County,42171,42007,41856,41697,41521,41329
39,137,Ohio,Putnam County,34459,34392,34188,34090,34206,34042
39,139,Ohio,Richland County,124173,123076,122600,122263,121914,121707
39,141,Ohio,Ross County,78101,77605,77453,77325,77115,77170
39,143,Ohio,Sandusky County,60874,60605,60519,60127,60004,59679
39,145,Ohio,Scioto County,79528,79233,78605,78094,77326,76825
39,147,Ohio,Seneca County,56630,56432,56037,55814,55751,55610
39,149,Ohio,Shelby County,49313,49244,49125,49121,48942,48901
39,151,Ohio,Stark County,375461,374292,374807,374992,375638,375165
39,153,Ohio,Summit County,541671,541281,541192,542195,542600,541968
39,155,Ohio,Trumbull County,209854,208952,207399,206508,205255,203751
39,157,Ohio,Tuscarawas County,92555,92518,92501,92778,92774,92916
39,159,Ohio,Union County,52420,53116,52832,53410,53713,54277
39,161,Ohio,Van Wert County,28665,28694,28718,28465,28442,28562
39,163,Ohio,Vinton County,13421,13401,13235,13288,13197,13048
39,165,Ohio,Warren County,213524,215804,217749,219743,221816,224469
39,167,Ohio,Washington County,61708,61560,61509,61403,61172,61112
39,169,Ohio,Wayne County,114439,114667,115063,115319,115742,116063
39,171,Ohio,Williams County,37526,37586,37547,37453,37222,37120
39,173,Ohio,Wood County,125940,127279,128642,129197,129575,129730
39,175,Ohio,Wyandot County,22589,22659,22598,22508,22327,22243
40,000,Oklahoma,Oklahoma,3759596,3786626,3817679,3853405,3879610,3911338
40,001,Oklahoma,Adair County,22731,22527,22258,22238,22153,22004
40,003,Oklahoma,Alfalfa County,5632,5641,5647,5824,5793,5868
40,005,Oklahoma,Atoka County,14161,14113,13974,13804,13848,13793
40,007,Oklahoma,Beaver County,5638,5630,5582,5528,5483,5427
40,009,Oklahoma,Beckham County,22055,22326,23128,23545,23733,23768
40,011,Oklahoma,Blaine County,9899,9701,9821,9801,9896,9833
40,013,Oklahoma,Bryan County,42627,43136,43441,44151,44403,44884
40,015,Oklahoma,Caddo County,29674,29604,29667,29487,29372,29343
40,017,Oklahoma,Canadian County,116339,119458,122564,126086,129478,133378
40,019,Oklahoma,Carter County,47789,48074,48098,48593,48756,48689
40,021,Oklahoma,Cherokee County,47121,47744,48062,47928,48302,48447
40,023,Oklahoma,Choctaw County,15227,15239,15164,15058,15143,14997
40,025,Oklahoma,Cimarron County,2457,2481,2394,2326,2288,2216
40,027,Oklahoma,Cleveland County,256920,261971,266293,270161,270189,274458
40,029,Oklahoma,Coal County,5894,5932,5906,5795,5777,5651
40,031,Oklahoma,Comanche County,125389,126072,126609,125100,125225,124648
40,033,Oklahoma,Cotton County,6174,6154,6145,6140,6127,5996
40,035,Oklahoma,Craig County,15060,14936,14723,14659,14577,14818
40,037,Oklahoma,Creek County,70204,70662,70866,70729,70657,70892
40,039,Oklahoma,Custer County,27489,27727,28525,29306,29587,29744
40,041,Oklahoma,Delaware County,41543,41374,41383,41379,41448,41459
40,043,Oklahoma,Dewey County,4823,4760,4785,4825,4948,4995
40,045,Oklahoma,Ellis County,4149,4041,4071,4131,4129,4231
40,047,Oklahoma,Garfield County,60758,60706,61303,62407,62977,63569
40,049,Oklahoma,Garvin County,27554,27374,27274,27342,27531,27755
40,051,Oklahoma,Grady County,52480,52763,53060,53673,53915,54648
40,053,Oklahoma,Grant County,4535,4546,4508,4514,4496,4523
40,055,Oklahoma,Greer County,6205,6151,6059,6156,6149,6070
40,057,Oklahoma,Harmon County,2917,2933,2910,2882,2815,2788
40,059,Oklahoma,Harper County,3694,3708,3694,3833,3840,3754
40,061,Oklahoma,Haskell County,12740,12712,12867,12936,12888,12845
40,063,Oklahoma,Hughes County,14020,13854,13793,13737,13808,13735
40,065,Oklahoma,Jackson County,26467,26406,26245,26173,25881,25574
40,067,Oklahoma,Jefferson County,6446,6437,6332,6338,6283,6276
40,069,Oklahoma,Johnston County,10987,11073,10981,10990,11084,10980
40,071,Oklahoma,Kay County,46428,45816,45691,45552,45510,45366
40,073,Oklahoma,Kingfisher County,15056,15113,14999,15303,15509,15584
40,075,Oklahoma,Kiowa County,9430,9405,9341,9349,9273,9144
40,077,Oklahoma,Latimer County,11139,11115,10944,10692,10637,10483
40,079,Oklahoma,Le Flore County,50475,50239,49958,49881,49810,49605
40,081,Oklahoma,Lincoln County,34321,34321,34213,34316,34627,35042
40,083,Oklahoma,Logan County,42067,43101,43675,44392,45301,45996
40,085,Oklahoma,Love County,9431,9389,9569,9718,9767,9870
40,087,Oklahoma,McClain County,34725,35152,35587,36491,37264,38066
40,089,Oklahoma,McCurtain County,33179,33246,33226,33110,33087,33048
40,091,Oklahoma,McIntosh County,20277,20304,20520,20466,20119,19990
40,093,Oklahoma,Major County,7510,7621,7669,7683,7758,7771
40,095,Oklahoma,Marshall County,15839,15892,15911,15954,16083,16232
40,097,Oklahoma,Mayes County,41288,41284,41114,40895,40855,40887
40,099,Oklahoma,Murray County,13508,13608,13629,13698,13794,13936
40,101,Oklahoma,Muskogee County,71101,70726,70536,70245,69913,69699
40,103,Oklahoma,Noble County,11566,11554,11512,11393,11519,11554
40,105,Oklahoma,Nowata County,10513,10620,10586,10530,10498,10539
40,107,Oklahoma,Okfuskee County,12220,12296,12294,12275,12194,12181
40,109,Oklahoma,Oklahoma County,721098,730044,742726,755921,766845,776864
40,111,Oklahoma,Okmulgee County,40118,39815,39617,39475,39137,39187
40,113,Oklahoma,Osage County,47435,48331,48013,47966,48075,47887
40,115,Oklahoma,Ottawa County,31840,31901,32219,32241,32083,31981
40,117,Oklahoma,Pawnee County,16592,16786,16462,16477,16336,16436
40,119,Oklahoma,Payne County,77444,77970,78509,79481,80305,80850
40,121,Oklahoma,Pittsburg County,45762,45628,45107,44842,44619,44610
40,123,Oklahoma,Pontotoc County,37600,37719,38036,38153,38174,38194
40,125,Oklahoma,Pottawatomie County,69654,70145,70685,71171,71802,71875
40,127,Oklahoma,Pushmataha County,11575,11393,11226,11200,11128,11183
40,129,Oklahoma,Roger Mills County,3641,3803,3781,3746,3776,3788
40,131,Oklahoma,Rogers County,87019,87735,88420,89129,89862,90802
40,133,Oklahoma,Seminole County,25455,25489,25474,25472,25423,25548
40,135,Oklahoma,Sequoyah County,42442,42021,41483,41313,41351,41153
40,137,Oklahoma,Stephens County,45105,45127,44864,44959,44501,44581
40,139,Oklahoma,Texas County,20800,21190,21501,22004,21757,21489
40,141,Oklahoma,Tillman County,7989,7985,7786,7678,7613,7515
40,143,Oklahoma,Tulsa County,605197,608701,614814,623488,630428,639242
40,145,Oklahoma,Wagoner County,73413,74088,75018,75680,75612,76559
40,147,Oklahoma,Washington County,51064,51522,51721,51569,51967,52021
